,DEPT,GRTO,GRKT,GRTH,GKUT,POTA,URAN,THOR,MSFL,LLS,LLD,GR,CALI,BHVT,AHVT,RHOB,DRHO,PE,DPHI,XPHI,NPHI,NDSN,FDSN,TENS,MDT,SPHI,ITTT,DXDT,DYDT
8790,4595.0,7.4393,4.672,1.7344,8.0741,0.2077,0.3788,0.492,488.1223,40000.0,40000.0,5.4309,6.9092,2587.3247,1495.7119,2.9025,0.0001,4.9345,-0.1196,0.0,-0.0008,21333.334,10913.333,4465.2363,49.2079,0.0117,440079.2188,93.369,92.6465
8791,4595.5,8.8242,5.4285,1.9779,9.5639,0.2436,0.4604,0.5611,528.6931,40000.0,40000.0,5.1581,6.647,2587.1958,1495.6655,2.9105,-0.0013,4.8152,-0.1245,0.0,-0.0012,21970.0,11193.333,4534.2256,49.1946,0.0116,440054.625,93.8697,92.717
8792,4596.0,10.8714,6.4334,2.2792,11.7469,0.2924,0.5916,0.6466,448.2006,40000.0,40000.0,5.1315,7.3993,2587.072,1495.6241,2.9221,0.0037,4.5446,-0.1318,0.0,-0.0012,22266.666,10925.0,4383.1909,49.4027,0.0131,440030.0313,94.734,93.2434
8793,4596.5,13.9386,8.153,2.8877,14.9822,0.3706,0.7603,0.8192,233.2956,4447.1812,1996.7568,7.0495,8.0209,2586.9114,1495.5461,2.9387,0.0118,4.0049,-0.142,0.0,0.018,21673.334,7206.6665,4280.7813,50.4538,0.0208,440005.3438,96.1938,94.6819
8794,4597.0,17.2856,10.2257,3.7785,18.4828,0.4557,0.9193,1.0719,166.9239,330.9892,187.66,12.6068,8.1865,2586.7327,1495.4497,2.9339,0.0057,3.4862,-0.1391,0.0131,0.0526,21733.334,4773.3335,4394.1055,50.4538,0.0208,440005.3438,96.1938,94.6819
8795,4597.5,24.0137,14.4576,5.5992,25.6517,0.6293,1.2463,1.5884,101.9462,80.6846,82.9956,21.0212,8.1923,2586.5498,1495.3492,2.8776,-0.0015,3.3101,-0.1041,0.018,0.0522,18446.666,4855.0,4510.9604,53.2814,0.0413,439967.5,98.4338,97.0569
8796,4598.0,34.3497,21.226,8.5279,36.5213,0.9059,1.7029,2.4193,26.598,57.8604,58.9838,32.604,8.5164,2586.3645,1495.2463,2.788,0.0081,3.346,-0.0485,0.0236,0.045,18113.334,4813.3335,4409.7285,53.2814,0.0413,439967.5,98.4338,97.0569
8797,4598.5,44.9178,28.1939,11.3762,47.2996,1.2004,2.1271,3.2273,14.5047,31.9945,35.0425,50.3164,8.5396,2586.1665,1495.1309,2.7261,0.0243,3.393,-0.01,0.0334,0.046,18166.666,4413.3335,4245.939,56.5095,0.0648,439914.2188,100.9947,99.7102
8798,4599.0,53.886,34.1549,13.8074,56.271,1.4527,2.4623,3.917,11.7999,23.808,29.2356,64.2763,8.5576,2585.9675,1495.0143,2.7097,0.0371,3.4699,0.0002,0.0118,0.0111,17973.334,7980.0,4284.7036,58.9492,0.0826,439885.9688,102.8042,101.7199
8799,4599.5,58.2127,37.3634,15.2019,60.3138,1.5834,2.5552,4.3126,17.4121,25.5131,30.4743,63.988,8.5418,2585.7673,1494.8966,2.7357,0.0444,3.7224,-0.016,0.0002,0.0007,19553.334,7913.3335,4475.1323,60.3496,0.0928,439856.5,103.1397,102.2611
8800,4600.0,52.4103,33.7782,13.879,54.0735,1.4235,2.2596,3.9373,43.0766,30.5239,37.2206,56.8535,8.1877,2585.5735,1494.7853,2.8198,0.0547,4.1403,-0.0682,0.0,0.0041,21373.334,7940.0,4413.9526,60.0656,0.0907,439826.3125,102.0577,101.8478
8801,4600.5,42.23,27.0161,11.2043,43.5485,1.1325,1.8406,3.1785,20000.0,58.8495,70.2739,44.3879,7.96,2585.3945,1494.6887,2.9004,0.0645,4.4488,-0.1183,0.0,0.0083,21080.0,8105.0,4215.3335,58.5045,0.0794,439796.2813,100.8004,101.2775
8802,4601.0,34.7718,22.0595,9.0673,35.8274,0.9295,1.5328,2.5723,20000.0,277.9931,286.6659,24.1001,7.9997,2585.2209,1494.5977,2.926,0.0608,4.5617,-0.1342,0.0,0.0087,21086.666,8166.6665,4278.0244,56.3406,0.0636,439767.0313,99.4087,99.8601
8803,4601.5,30.2916,19.0932,7.7702,31.2614,0.809,1.3547,2.2043,98.8856,202.1685,260.4349,13.2412,8.0345,2585.0457,1494.5049,2.9124,0.0478,4.6438,-0.1257,0.0,0.0137,21240.0,7566.6665,4551.271,53.6852,0.0443,439738.875,95.9893,94.892
8804,4602.0,34.0774,21.497,8.7542,35.076,0.9106,1.5118,2.4835,38.3065,200.0657,250.0771,17.8862,8.025,2584.8694,1494.4113,2.8598,0.0352,4.5131,-0.0931,0.0063,0.0318,21346.666,5740.0,4625.1919,51.4796,0.0282,439712.0313,89.6543,91.4421
8805,4602.5,35.3682,22.3688,9.1716,36.053,0.9438,1.5235,2.6019,36.2959,105.3021,176.3029,26.1009,7.947,2584.6946,1494.3191,2.8136,0.0248,4.0215,-0.0644,0.0221,0.0476,21260.0,5340.0,4440.8491,50.1172,0.0183,439673.4063,86.6917,90.3199
8806,4603.0,33.8157,21.1051,8.5267,34.258,0.8979,1.4644,2.4189,81.2288,263.1378,457.5855,33.1807,7.8337,2584.5237,1494.2306,2.8299,0.0179,3.5942,-0.0745,0.0268,0.0578,21313.334,4720.0,4395.2153,49.0563,0.0106,439648.3438,85.733,89.766
8807,4603.5,31.3139,19.2066,7.5219,31.4806,0.8311,1.3665,2.1339,232.8461,552.0198,1195.1685,33.4432,7.8568,2584.3557,1494.1453,2.8523,0.0179,3.5155,-0.0884,0.0248,0.0587,21806.666,4746.6665,4414.5469,49.0563,0.0106,439648.3438,85.733,89.766
8808,4604.0,27.9847,16.9445,6.4607,27.9791,0.7434,1.2285,1.8328,212.9047,555.3569,1193.423,28.6815,7.8608,2584.1873,1494.0594,2.8514,0.0213,3.5661,-0.0879,0.0239,0.0571,22413.334,5153.3335,4458.9038,48.1464,0.004,439599.2813,85.6093,89.046
8809,4604.5,26.0545,15.7462,5.8836,25.8612,0.6979,1.1261,1.6691,227.5633,555.673,1195.1757,26.4263,7.8654,2584.0188,1493.9735,2.855,0.0263,3.4991,-0.0901,0.0143,0.043,22646.666,6273.3335,4497.3774,47.3279,-0.002,439575.2188,85.3428,87.7535
8810,4605.0,24.9488,15.4611,5.8572,24.4974,0.6806,1.006,1.6616,282.9868,556.4304,1151.0433,28.0345,7.8782,2583.8506,1493.8881,2.8553,0.0312,3.361,-0.0903,0.0109,0.038,22746.666,6460.0,4383.8516,46.4878,-0.0081,439551.5625,84.0618,85.8757
8811,4605.5,24.4861,15.4221,6.1037,23.9888,0.6636,0.9538,1.7315,317.4281,498.7106,937.454,28.8759,7.8907,2583.6812,1493.8011,2.8566,0.0271,3.3717,-0.091,0.0077,0.0334,22786.666,6655.0,4334.0815,46.0964,-0.0109,439528.3125,83.1634,84.4261
8812,4606.0,23.5575,15.2416,6.3151,23.188,0.6393,0.8847,1.7915,239.5123,249.9174,557.0323,27.5095,7.9007,2583.511,1493.7136,2.8596,0.0199,3.4929,-0.0929,0.0067,0.0323,21886.666,6113.3335,4378.6182,46.5013,-0.008,439505.25,83.0922,83.3878
8813,4606.5,23.6066,15.6773,6.7483,23.4773,0.6428,0.8684,1.9144,180.867,247.1675,539.955,26.657,8.0042,2583.3406,1493.6259,2.8494,0.0187,3.5034,-0.0866,0.006,0.0298,22626.666,6853.3335,4479.3564,47.8202,0.0016,439482.0,83.7111,82.9644
8814,4607.0,24.6279,16.5145,7.1366,24.735,0.6754,0.9152,2.0246,137.3976,249.2308,532.0278,28.0641,8.4803,2583.158,1493.5258,2.816,0.0147,3.4319,-0.0659,0.0119,0.033,22140.0,6080.0,4442.2173,50.1323,0.0184,439458.0938,87.1869,85.2257
8815,4607.5,26.816,18.2549,7.7678,27.0386,0.7537,0.9779,2.2036,135.5464,250.1794,417.7778,30.5115,8.6658,2582.96,1493.4105,2.7693,0.0074,3.3246,-0.0368,0.0195,0.0351,22440.0,6186.6665,4359.5664,53.7417,0.0447,439433.0313,96.1221,95.6124
8816,4608.0,31.2598,21.9607,9.4368,31.7815,0.9013,1.0934,2.6771,101.5599,87.1129,145.6574,31.4357,8.6981,2582.7546,1493.2875,2.736,0.0036,3.2346,-0.0161,0.0279,0.0401,22646.666,5753.3335,4437.2192,55.5974,0.0582,439406.1563,97.6627,97.0437
8817,4608.5,36.6809,26.8275,11.8365,37.8158,1.083,1.2234,3.3579,46.3329,44.4778,70.5166,35.4374,8.694,2582.5481,1493.1636,2.7093,-0.0025,3.3137,0.0004,0.033,0.0414,21300.0,5420.0,4433.9688,56.2712,0.0631,439378.3438,98.4724,97.9807
8818,4609.0,43.68,33.1626,15.193,45.4751,1.3059,1.3708,4.3101,15.9207,30.6362,52.5871,45.7491,8.6948,2582.3418,1493.0398,2.6658,-0.0102,3.4153,0.0275,0.0368,0.0356,19550.0,5220.0,4414.8501,56.9213,0.0678,439350.2188,99.5096,99.7137
8819,4609.5,51.3441,40.0067,18.5529,53.7012,1.5623,1.5247,5.2632,9.6901,20.6925,35.2357,54.6293,8.9388,2582.1355,1492.9158,2.6101,-0.0139,3.3281,0.0621,0.0486,0.0362,19300.0,5186.6665,4378.5283,56.9213,0.0678,439350.2188,99.5096,99.7137
8820,4610.0,57.2522,45.0676,21.038,59.9728,1.7519,1.6594,5.9682,7.3248,14.6081,22.2972,59.5397,9.1733,2581.9121,1492.7747,2.5746,-0.0134,3.1338,0.0841,0.0787,0.0694,19773.334,3933.3333,4405.3125,56.9213,0.0678,439350.2188,99.5096,99.7137
8821,4610.5,60.6619,48.6518,22.7482,63.4564,1.889,1.6482,6.4534,7.6583,14.166,20.9227,63.4696,9.185,2581.6824,1492.6274,2.5748,-0.0093,3.0226,0.084,0.1292,0.1523,18653.334,2093.3333,4454.96,59.1303,0.0839,439279.0625,102.2089,103.9295
8822,4611.0,61.165,49.7982,23.2963,63.9177,1.9328,1.572,6.6089,7.3276,14.1309,19.3217,64.6704,9.1984,2581.4521,1492.4796,2.5873,-0.0032,3.0296,0.0762,0.1253,0.1503,13960.0,1880.0,4410.0874,63.3998,0.115,439249.5,111.5359,111.4019
8823,4611.5,60.1079,49.266,23.0898,62.4873,1.9097,1.472,6.5503,8.397,14.1238,20.0878,61.8888,9.202,2581.2214,1492.3315,2.5937,0.0021,3.0934,0.0722,0.1099,0.1267,14140.0,2086.6667,4386.1938,64.3275,0.1217,439217.8125,113.7284,113.9607
8824,4612.0,57.2411,46.7356,21.7568,59.1503,1.8202,1.3822,6.1722,14.4032,14.6971,23.1148,58.0653,9.1893,2580.9907,1492.1835,2.6095,0.0069,3.2102,0.0624,0.1043,0.123,14006.667,2186.6667,4404.8418,64.151,0.1205,439185.6563,113.8075,114.5967
8825,4612.5,53.6423,43.3084,19.997,55.2809,1.6963,1.3329,5.6729,24.8479,21.2794,30.111,55.1538,9.2475,2580.7595,1492.0349,2.6438,0.0117,3.37,0.0411,0.0948,0.1189,13953.333,1906.6666,4544.5811,63.761,0.1176,439153.5938,113.4171,114.4606
8826,4613.0,50.933,40.9694,18.8711,52.4155,1.6074,1.2743,5.3535,25.6521,19.9184,31.5131,52.0445,9.317,2580.5249,1491.8828,2.6683,0.0097,3.501,0.0259,0.0824,0.1063,14980.0,2135.0,4484.7031,63.417,0.1151,439121.7188,112.9433,113.9728
8827,4613.5,50.2377,40.7724,18.8684,51.7237,1.5945,1.2192,5.3527,20.9691,19.7727,31.6305,50.6843,9.3354,2580.2881,1491.7285,2.6663,0.0017,3.4903,0.0271,0.0804,0.1025,14946.667,2465.0,4323.7153,63.2112,0.1136,439090.0,112.6035,113.3629
8828,4614.0,50.1844,41.1466,19.1162,51.7117,1.6048,1.1762,5.423,17.8201,18.9744,35.2006,51.0595,9.3445,2580.0503,1491.5731,2.6502,-0.0035,3.3785,0.0372,0.0799,0.0967,14500.0,2380.0,4377.957,63.1106,0.1129,439058.4063,112.1982,112.8301
8829,4614.5,49.9595,41.3247,19.3612,51.5321,1.6023,1.1364,5.4925,20.5215,20.0499,46.1916,48.5085,9.3464,2579.8123,1491.4176,2.6431,-0.0054,3.3556,0.0416,0.0831,0.0997,13900.0,2360.0,4432.5566,62.6197,0.1093,439026.8438,110.8868,111.7383
8830,4615.0,47.623,39.4596,18.5332,49.3283,1.5273,1.0987,5.2576,25.278,21.7855,64.694,46.6194,9.3646,2579.5737,1491.2615,2.6599,-0.0096,3.4164,0.0311,0.0811,0.1017,14353.333,2253.3333,4458.3887,61.1025,0.0983,438995.5313,107.2948,108.7718
8831,4615.5,44.8592,37.1308,17.3602,46.6509,1.4418,1.0599,4.9249,32.1576,22.9594,74.0596,46.5602,9.3626,2579.3342,1491.1045,2.6807,-0.0142,3.4747,0.0182,0.0718,0.0931,14405.0,2433.3333,4359.667,59.2391,0.0847,438949.7188,103.9211,105.1331
8832,4616.0,43.5406,35.9846,16.5156,45.3158,1.4153,1.0389,4.6853,18.6147,24.0779,88.0247,44.9409,9.3421,2579.0962,1490.9492,2.6821,-0.012,3.5558,0.0173,0.0659,0.0842,15033.333,2580.0,4386.418,58.4063,0.0786,438920.0938,102.3927,103.5086
8833,4616.5,42.6547,35.0568,15.7424,44.1898,1.3991,1.0168,4.4659,17.1898,36.925,197.619,40.56,9.3568,2578.8582,1490.7936,2.6885,-0.0059,3.6381,0.0133,0.0609,0.0781,14933.333,2840.0,4467.7905,58.6803,0.0806,438890.875,102.1197,103.5856
8834,4617.0,40.1016,32.5069,14.2354,41.3532,1.3185,0.9849,4.0384,27.1802,40.6662,107.8068,37.402,9.3669,2578.6194,1490.6373,2.7148,-0.0023,3.8091,-0.003,0.0546,0.0754,15053.333,2666.6667,4439.001,61.6606,0.1023,438861.5313,103.9587,106.2345
8835,4617.5,37.9432,30.2819,13.2109,38.9548,1.2312,0.9656,3.7478,149.5974,41.3944,94.6506,34.3098,9.4058,2578.3804,1490.4808,2.7386,-0.0007,4.0938,-0.0178,0.0462,0.0684,15760.0,3146.6667,4339.6621,65.0649,0.1271,438830.6875,110.7439,111.94
8836,4618.0,35.9172,27.9417,12.0251,36.7094,1.1457,0.9761,3.4114,110.9785,41.0869,84.9385,33.7471,9.4396,2578.1389,1490.3219,2.7319,-0.0028,4.1425,-0.0136,0.05,0.0725,15700.0,2893.3333,4386.0591,65.6521,0.1314,438798.1563,114.1639,114.6513
8837,4618.5,38.1577,28.5766,11.9351,38.719,1.193,1.1292,3.3859,40.5988,38.2135,71.0684,38.6176,9.5338,2577.8953,1490.1608,2.6906,-0.008,3.7871,0.0121,0.0654,0.0857,14733.333,2440.0,4471.2314,65.8114,0.1325,438765.3438,115.6775,115.8045
8838,4619.0,42.479,30.592,12.2377,42.5518,1.3087,1.3315,3.4717,18.8369,35.9171,59.3941,45.1997,9.613,2577.6462,1489.9944,2.6551,-0.0126,3.4578,0.0341,0.0825,0.1025,14720.0,2220.0,4324.4102,66.138,0.1349,438732.4375,116.7602,116.5283
8839,4619.5,45.5857,31.555,12.0027,45.2389,1.3862,1.5235,3.405,8.8987,25.0837,40.0205,49.2553,9.6132,2577.3943,1489.8248,2.6477,-0.0167,3.4598,0.0387,0.0862,0.1062,14886.667,2100.0,4275.312,66.138,0.1349,438732.4375,116.7602,116.5283
8840,4620.0,49.7977,33.7621,12.4589,49.4424,1.5056,1.7457,3.5344,5.8801,17.8564,32.5128,51.9837,9.6322,2577.1418,1489.6549,2.652,-0.0188,3.5029,0.036,0.0868,0.1085,14046.667,2073.3333,4412.2837,66.7585,0.1394,438666.3125,118.0902,117.6378
8841,4620.5,53.0391,35.5874,12.7782,52.6006,1.6077,1.8941,3.625,4.8915,17.147,29.7746,56.3166,9.6366,2576.8894,1489.4849,2.639,-0.0108,3.4224,0.0441,0.1032,0.1314,13620.0,1653.3334,4500.9746,67.5449,0.1452,438632.9375,119.8967,119.9265
8842,4621.0,58.4188,38.3898,13.3846,58.1354,1.7577,2.1984,3.7971,4.8314,14.5024,24.5737,59.729,9.6731,2576.6355,1489.3136,2.6154,0.005,3.3351,0.0587,0.1256,0.1615,13020.0,1400.0,4318.728,67.6479,0.1459,438599.1563,120.9833,121.922
8843,4621.5,62.8125,41.0728,14.0691,62.6529,1.8952,2.4026,3.9912,5.5267,13.9946,25.3636,61.7771,9.697,2576.3794,1489.1401,2.6091,0.0098,3.2651,0.0627,0.1401,0.1847,12546.667,1395.0,4109.9546,67.6479,0.1459,438599.1563,120.9833,121.922
8844,4622.0,62.4043,40.8853,13.9782,62.6442,1.8881,2.4225,3.9654,10.1341,16.5282,33.3731,63.7351,9.7034,2576.123,1488.9663,2.6136,0.0022,3.2444,0.0599,0.1423,0.1904,11953.333,1420.0,4144.0459,66.4537,0.1372,438548.4063,120.1228,121.6131
8845,4622.5,54.2,36.1172,12.2911,54.7618,1.6712,2.0758,3.4868,27.0736,24.2342,53.3292,61.3187,9.6783,2575.8665,1488.7922,2.6394,-0.0023,3.3627,0.0438,0.1161,0.1534,13126.667,1646.6666,4663.2842,62.2174,0.1064,438515.1875,114.4989,115.5745
8846,4623.0,41.7095,28.5939,10.1145,42.4292,1.3007,1.5403,2.8694,55.6497,45.2246,109.7376,49.6487,9.6414,2575.6118,1488.6201,2.7121,0.002,3.7707,-0.0013,0.0752,0.1074,13906.667,2066.6667,4808.2681,55.6953,0.0589,438484.0938,103.2541,102.0433
8847,4623.5,29.9873,20.6653,7.5482,30.7446,0.9261,1.1222,2.1413,39.3169,95.9231,232.4346,33.2842,9.5999,2575.3591,1488.4498,2.8018,0.0075,4.3635,-0.057,0.0356,0.0659,14790.0,3140.0,4687.0093,54.7905,0.0523,438456.25,101.065,100.6292
8848,4624.0,23.8241,16.4929,6.2452,24.5408,0.7262,0.896,1.7717,44.2109,142.0102,246.4733,23.5774,9.5418,2575.1089,1488.2821,2.827,0.0053,4.5528,-0.0727,0.0138,0.0376,17006.666,4135.0,4454.8701,54.954,0.0535,438428.8438,100.4259,100.5089
8849,4624.5,24.2395,16.5296,6.2911,25.1192,0.7259,0.9563,1.7847,36.8374,74.3508,143.5212,22.4483,9.583,2574.8613,1488.1168,2.786,0.0033,4.189,-0.0472,0.0166,0.0342,16453.334,4066.6667,4237.1978,55.6419,0.0585,438401.375,100.6791,100.7305
8850,4625.0,27.4541,18.2372,6.7299,28.5977,0.8133,1.1535,1.9092,25.2073,40.5791,87.2792,26.2747,9.6346,2574.6106,1487.9487,2.7631,0.0087,3.8827,-0.033,0.0211,0.0361,16540.0,4180.0,4413.9868,56.398,0.064,438373.5625,101.181,100.7108
8851,4625.5,30.4504,19.898,7.1064,31.8521,0.9011,1.3309,2.016,18.4842,29.3391,66.1646,30.578,9.619,2574.3577,1487.7781,2.7485,0.0106,3.8853,-0.0239,0.0247,0.0383,15920.0,4080.0,4781.8979,57.1915,0.0698,438345.375,101.4573,100.8423
8852,4626.0,33.3539,21.6281,7.5952,34.9036,0.987,1.478,2.1547,16.7442,22.7077,47.6421,32.8406,9.6842,2574.106,1487.6088,2.7063,0.009,3.8357,0.0023,0.0373,0.047,16273.333,3746.6667,4695.7954,58.3534,0.0783,438316.7813,101.7855,101.7285
8853,4626.5,34.2723,22.3551,7.7397,35.8094,1.0267,1.4979,2.1957,15.0798,21.807,45.0904,33.2975,9.6831,2573.8501,1487.4353,2.6803,0.0087,3.6364,0.0184,0.05,0.0591,15680.0,3473.3333,4480.5781,59.8537,0.0892,438287.5938,102.737,103.8905
8854,4627.0,34.3159,22.7585,7.8989,35.7225,1.0441,1.4433,2.2408,12.6595,21.7357,44.7374,31.1133,9.7081,2573.5942,1487.2622,2.6865,0.0083,3.4802,0.0146,0.0501,0.0609,15940.0,3226.6667,4320.3301,60.8744,0.0966,438257.6563,104.6803,106.658
8855,4627.5,34.1735,22.9829,7.9683,35.6343,1.0549,1.4085,2.2605,12.3032,20.0001,36.9792,31.9326,9.7342,2573.3369,1487.0872,2.694,0.0104,3.372,0.0099,0.0459,0.0566,15500.0,3386.6667,4548.0327,61.2849,0.0996,438227.2188,107.0847,108.493
8856,4628.0,33.7485,23.2073,8.1547,35.1732,1.0588,1.3322,2.3134,12.3341,17.113,26.0692,35.0854,9.7324,2573.0786,1486.9114,2.6887,0.0094,3.3382,0.0133,0.0576,0.073,14993.333,2700.0,4500.5601,61.6273,0.1021,438196.5625,108.6372,109.2429
8857,4628.5,33.847,23.9972,8.6793,35.2431,1.0804,1.252,2.4622,10.6425,17.2704,24.1986,35.4352,9.7713,2572.8206,1486.7357,2.6745,0.0068,3.3945,0.0221,0.0659,0.0819,15026.667,2593.3333,4342.2627,62.2505,0.1066,438165.75,109.5458,109.7027
8858,4629.0,33.9851,24.4987,9.0085,35.3608,1.0943,1.2093,2.5556,8.2,17.5251,24.2575,34.7638,9.807,2572.5593,1486.557,2.6446,0.0044,3.3805,0.0406,0.0696,0.0788,14593.333,2533.3333,4418.6152,62.768,0.1104,438134.625,110.3085,110.4076
8859,4629.5,34.2386,25.1386,9.3275,35.6304,1.118,1.1681,2.6461,6.9641,17.5862,24.208,34.1686,9.7946,2572.2974,1486.3776,2.6199,-0.0005,3.2841,0.0559,0.0772,0.0827,14186.667,2353.3333,4548.4805,62.8815,0.1112,438103.25,110.5937,111.1339
8860,4630.0,35.2573,26.0863,9.8268,36.7353,1.1515,1.1856,2.7877,7.473,19.7814,25.5562,35.5187,9.8055,2572.0354,1486.1982,2.6237,-0.0036,3.2782,0.0536,0.0818,0.0913,13290.0,2166.6667,4579.1318,62.8815,0.1112,438103.25,110.5937,111.1339
8861,4630.5,36.4164,27.0962,10.4506,38.0234,1.1819,1.2166,2.9647,8.5491,23.1175,29.7138,37.3258,9.7814,2571.7739,1486.0193,2.6359,-0.0053,3.3659,0.046,0.081,0.094,13650.0,2326.6667,4367.9038,62.8964,0.1113,438040.375,110.6098,111.6898
8862,4631.0,36.4477,27.1593,10.5642,38.0719,1.1794,1.2149,2.9969,10.092,25.4514,30.9707,34.9679,9.7487,2571.5137,1485.8414,2.651,-0.0045,3.3978,0.0367,0.0772,0.0927,14013.333,1960.0,4171.7163,63.3296,0.1145,438008.9375,111.6408,112.5221
8863,4631.5,38.7484,28.7191,11.2698,40.5002,1.2414,1.3116,3.1971,11.2575,23.2407,26.8244,34.729,9.7019,2571.2549,1485.6653,2.6669,0.0016,3.37,0.0268,0.073,0.0909,15046.667,2453.3333,4334.7207,64.2077,0.1209,437961.4375,113.9344,113.8297
8864,4632.0,44.8494,32.7281,12.7657,47.0728,1.4192,1.5971,3.6215,12.7969,13.7119,16.2102,40.8927,9.5975,2570.9998,1485.4927,2.6802,0.0127,3.3778,0.0185,0.0679,0.0867,15000.0,2586.6667,4639.9961,65.1128,0.1275,437929.3438,115.3456,115.1239
8865,4632.5,53.1229,38.6309,15.051,55.8419,1.6761,1.9162,4.2698,9.0398,8.4968,11.638,47.7987,9.4774,2570.7505,1485.3257,2.6831,0.0193,3.4293,0.0167,0.0657,0.0841,14800.0,2633.3333,4659.0142,65.3727,0.1294,437896.7813,114.8923,115.4606
8866,4633.0,61.4346,44.2498,16.741,64.3755,1.9491,2.2407,4.7492,6.7311,6.8981,10.5942,56.3425,9.4182,2570.5063,1485.1642,2.6451,0.0152,3.4177,0.0403,0.0829,0.1,15260.0,2386.6667,4481.1045,64.5559,0.1234,437864.0938,112.7736,114.4213
8867,4633.5,64.7903,46.0028,16.6473,67.5016,2.0706,2.3935,4.7226,10.1448,6.9858,12.1853,64.5795,9.4039,2570.2649,1485.0052,2.5823,0.0075,3.2196,0.0793,0.1123,0.1264,14813.333,2280.0,4405.7827,59.0745,0.0835,437831.8125,107.9255,109.8574
8868,4634.0,60.8495,43.1046,14.8677,62.9648,1.9829,2.2111,4.2178,52.0542,16.4081,29.495,63.1968,9.4031,2570.0237,1484.8464,2.5521,-0.0011,2.9765,0.0981,0.1241,0.1345,14440.0,1926.6666,4453.7495,55.4817,0.0574,437802.2813,100.8673,101.3021
8869,4634.5,48.7363,34.2472,11.3491,50.2779,1.6026,1.7848,3.2196,676.8642,41.6488,57.0591,53.5587,9.3473,2569.783,1484.6884,2.6079,-0.0047,3.1582,0.0634,0.0912,0.101,14140.0,2340.0,4503.2827,54.2858,0.0487,437774.5313,97.9916,99.2294
8870,4635.0,32.9504,23.3909,7.7246,33.841,1.0961,1.1634,2.1914,910.015,43.8073,58.5945,36.2529,9.1884,2569.5469,1484.5348,2.7475,0.0019,3.898,-0.0233,0.0348,0.0531,16840.0,3925.0,4335.4038,52.4198,0.0351,437747.375,95.988,97.6955
8871,4635.5,19.1865,13.7092,4.5835,19.6244,0.6392,0.6586,1.3003,714.6739,83.7954,119.2835,16.4554,9.1021,2569.3176,1484.3883,2.8833,0.0099,4.6321,-0.1076,0.0,0.0215,19346.666,5733.3335,4225.6099,49.7449,0.0156,437721.1563,93.0511,95.1975
8872,4636.0,12.6227,9.0419,3.0491,12.8492,0.42,0.4239,0.865,469.2162,2734.824,3889.4751,9.1058,9.0203,2569.0925,1484.2456,2.9346,0.0111,4.9324,-0.1395,0.0,0.0072,20060.0,7393.3335,4462.5571,48.9206,0.0096,437696.2813,90.4432,92.381
8873,4636.5,14.5047,10.2257,3.4944,14.8073,0.4723,0.5101,0.9913,373.3009,1434.6993,3205.3093,11.287,8.9727,2568.8716,1484.1071,2.9018,0.008,4.8637,-0.1192,0.0,0.0071,21600.0,7653.3335,4648.7373,48.7391,0.0083,437671.8125,89.4566,90.7247
8874,4637.0,19.3691,13.4344,4.6411,19.9102,0.6176,0.721,1.3166,307.6743,1424.2935,3126.7358,17.3575,8.907,2568.6526,1483.9707,2.8226,0.0108,4.4455,-0.0699,0.0,0.0142,19560.0,6533.3335,4582.3364,48.5847,0.0072,437647.4375,88.9638,89.7642
8875,4637.5,22.4411,15.1836,5.2303,23.1891,0.6989,0.8913,1.4838,348.8958,1436.6116,2863.6409,24.3227,8.8737,2568.437,1483.8376,2.7408,0.0192,3.8351,-0.0192,0.0152,0.0229,17040.0,5626.6665,4398.8125,48.5847,0.0072,437647.4375,88.9638,89.7642
8876,4638.0,24.009,16.1541,5.5041,24.721,0.7471,0.9538,1.5614,434.566,1402.5428,2704.1033,28.9476,8.8036,2568.2227,1483.7058,2.7124,0.0281,3.4603,-0.0015,0.0316,0.04,17440.0,4500.0,4345.0981,48.5726,0.0071,437598.8438,88.0828,88.4901
8877,4638.5,21.7992,14.4155,4.857,22.4236,0.6699,0.8916,1.3779,569.0818,1326.0021,2569.3955,27.1287,8.7671,2568.0146,1483.5803,2.7259,0.035,3.4592,-0.0099,0.0309,0.0422,18640.0,4573.3335,4451.2388,48.9425,0.0098,437598.8438,88.0828,87.0105
8878,4639.0,20.394,13.2075,4.3887,20.8663,0.6173,0.8527,1.245,707.497,1200.8514,2342.1211,20.8371,8.777,2567.8044,1483.4525,2.7398,0.0348,3.5879,-0.0185,0.0279,0.0411,17720.0,4866.6665,4509.4468,49.3483,0.0127,437550.0938,86.2438,86.1758
8879,4639.5,21.3372,13.3328,4.3623,21.8839,0.6272,0.952,1.2375,3327.6165,764.3819,1909.4585,19.7029,8.6978,2567.5957,1483.3262,2.7473,0.0277,3.6255,-0.0231,0.0292,0.0447,18406.666,4386.6665,4548.022,49.3483,0.0127,437550.0938,86.2438,86.1758
8880,4640.0,23.2386,14.2474,4.5703,23.7333,0.6755,1.0561,1.2966,20000.0,747.1511,1670.7694,22.4365,8.6438,2567.3901,1483.2031,2.7343,0.0198,3.6209,-0.0151,0.0296,0.0423,19306.666,4593.3335,4382.0698,49.4826,0.0137,437500.75,86.3017,86.6378
