,DEPT,GRUR,GRTH,GAMMAKT,POTA,URAN,THOR,LLS,LLD,NPHI,GR,MSFL,CALI,BHVT,AHVT,RHOB,DRHO,PE,DPE,QN,QF,DPHI,TENS,MNDT,DXDT,DYDT,SPHI,ITTT,XPHI
8959,4669.0,6.7306,0.1492,0.3398,0.0136,0.7493,0.0423,10752.1973,5474.8003,-0.0156,3.759,559.889,9.16,2381.574,1349.4557,2.9901,0.0151,4.9509,-0.0468,-0.1508,-0.1932,-0.1638,3926.8384,51.7474,97.6469,98.1057,0.0293,410379.5,0.0
8960,4669.5,7.8886,0.2384,0.5173,0.0199,0.8783,0.0676,1208.7871,929.8958,-0.014,5.4969,481.3231,9.1461,2381.3452,1349.3096,2.9798,0.0162,4.9005,-0.0527,-0.4459,-0.175,-0.1578,3917.2361,51.7474,97.6469,98.1057,0.0293,410379.5,0.0
8961,4670.0,7.904,1.6202,2.5454,0.0661,0.88,0.4598,381.0301,319.3962,-0.0106,8.7935,205.6726,9.1589,2381.1172,1349.1639,2.9638,0.0065,4.9774,-0.0182,-0.4664,-0.1832,-0.1484,3895.2285,52.7496,97.9877,98.2446,0.0364,410340.6875,0.0
8962,4670.5,6.9019,4.1215,9.0913,0.3552,0.7684,1.1696,175.3421,161.3337,-0.0077,14.1263,50.9232,9.1629,2380.8884,1349.0178,2.9485,-0.0011,4.9843,0.0107,-0.1083,-0.2443,-0.1395,3864.7637,52.7496,97.9877,98.2446,0.0364,410314.3125,0.0
8963,4671.0,7.641,5.4065,15.9772,0.7555,0.8507,1.5342,97.4454,102.4072,-0.0018,21.6145,32.1773,9.181,2380.6592,1348.8712,2.8935,-0.0059,4.6889,0.0135,0.2948,-0.0589,-0.1073,3864.1902,54.2243,99.065,99.4526,0.0468,410274.75,0.0
8964,4671.5,8.0216,5.2047,21.5668,1.1695,0.8931,1.4769,75.624,75.3092,0.0053,29.5577,28.5987,9.2275,2380.4287,1348.7233,2.8167,-0.0046,4.1356,0.0074,0.5137,0.2009,-0.0624,3887.7576,54.2243,99.065,99.4526,0.0468,410274.75,0.0
8965,4672.0,11.8915,3.7547,23.2848,1.3959,1.3239,1.0655,60.4782,57.4145,0.0148,36.0615,18.8539,9.2579,2380.1963,1348.5734,2.7587,0.0012,3.6751,0.0018,0.4844,0.2021,-0.0285,3858.1089,56.427,100.4435,101.4511,0.0624,410234.0938,0.0063
8966,4672.5,13.6897,6.5062,26.591,1.4356,1.5241,1.8463,48.15,43.8533,0.0241,40.5365,15.1211,9.2497,2379.9626,1348.4224,2.7208,0.0041,3.5552,-0.0017,0.5073,-0.0702,-0.0063,3891.8645,59.4037,102.3338,103.5271,0.0835,410191.7813,0.0184
8967,4673.0,13.7817,10.172,31.9977,1.56,1.5344,2.8865,39.2836,34.6739,0.0311,47.3834,14.7063,9.2321,2379.7297,1348.2719,2.7075,0.011,3.6866,-0.0041,0.5812,-0.2469,0.0015,3869.3811,59.4037,102.3338,103.5271,0.0835,410191.7813,0.0254
8968,4673.5,16.8587,10.286,33.3262,1.6468,1.8769,2.9188,31.1321,27.8021,0.038,54.178,11.5485,9.2381,2379.4971,1348.1217,2.7061,0.0166,3.8249,-0.0063,0.186,0.18,0.0023,3869.2847,61.2472,104.6906,105.0056,0.0965,410147.2188,0.0304
8969,4674.0,34.5917,0.3784,23.9182,1.6825,3.8512,0.1074,26.2143,24.9261,0.0478,59.6525,7.2598,9.2361,2379.2642,1347.9714,2.6965,0.0157,3.8217,-0.0001,-0.4938,0.5963,0.0079,3844.6079,61.398,106.1809,105.3771,0.0976,410101.2813,0.0386
8970,4674.5,35.9285,0.6231,20.3839,1.4124,4.0001,0.1768,26.6804,26.1299,0.0524,61.4649,7.4422,9.2458,2379.0317,1347.8213,2.6709,0.0156,3.706,0.0138,-0.7399,0.3946,0.0229,3875.2063,61.398,106.1809,105.3771,0.0976,410101.2813,0.0461
8971,4675.0,28.8451,4.2379,22.36,1.2953,3.2114,1.2026,36.0933,32.7564,0.057,58.2466,13.2576,9.2394,2378.7988,1347.6707,2.6556,0.0135,3.5562,0.0215,-0.3471,0.1143,0.0318,3916.2007,59.915,105.8118,104.3449,0.0871,410055.2188,0.0519
8972,4675.5,23.3791,6.691,23.532,1.2037,2.6029,1.8987,62.75,50.0772,0.0524,47.4095,37.6338,9.2108,2378.5657,1347.5199,2.7028,0.0091,3.5716,0.0227,0.2261,-0.0854,0.0042,3907.8525,57.1842,103.4063,101.8028,0.0678,410010.2813,0.0406
8973,4676.0,13.3214,9.9278,27.9465,1.2879,1.4831,2.8172,113.3641,84.5693,0.0297,35.0807,79.7065,9.1692,2378.3347,1347.3715,2.795,0.0062,3.9374,0.0214,0.4687,-0.2249,-0.0497,3909.7542,57.1842,103.4063,101.8028,0.0678,410010.2813,0.012
8974,4676.5,8.9185,10.0001,25.0844,1.0781,0.9929,2.8377,208.3087,155.7034,0.0095,28.8343,155.6859,9.1511,2378.1057,1347.2251,2.8542,0.0036,4.4177,0.008,0.2821,-0.0982,-0.0843,3864.0686,53.535,96.619,96.4317,0.042,409967.4063,0.0
8975,4677.0,9.9613,6.2947,17.6274,0.81,1.109,1.7862,397.6951,342.8927,0.0015,23.5947,351.8601,9.0814,2377.8772,1347.0791,2.8731,0.0012,4.697,-0.004,-0.0509,0.1033,-0.0954,3861.6316,52.721,94.6272,95.2154,0.0362,409927.25,0.0
8976,4677.5,12.0827,2.2964,11.3045,0.6439,1.3452,0.6516,390.1694,336.4875,-0.0007,19.4404,264.1201,8.9778,2377.6541,1346.9387,2.8962,0.0019,4.8398,0.0054,-0.0863,0.3024,-0.1089,3855.1243,52.721,94.6272,95.2154,0.0362,409927.25,0.0
8977,4678.0,17.2513,0.5369,9.6491,0.6513,1.9207,0.1524,245.3377,199.5878,0.0051,19.8133,62.109,8.9259,2377.4348,1346.802,2.8929,0.0006,4.801,-0.0002,0.2007,0.0543,-0.107,3867.4568,52.3681,93.3497,94.373,0.0337,409887.7188,0.0
8978,4678.5,18.4855,2.0769,11.2832,0.658,2.0581,0.5894,129.8445,121.1525,0.0183,25.6383,37.4822,8.8613,2377.2183,1346.6681,2.8445,-0.0037,4.3579,-0.0235,0.3947,-0.5093,-0.0787,3883.5901,52.3027,92.6029,93.5129,0.0333,409848.4375,0.0
8979,4679.0,22.6216,3.6161,14.3478,0.767,2.5186,1.0261,88.3232,93.8682,0.0405,34.0179,20.8455,8.6994,2377.0063,1346.5388,2.7927,-0.0024,3.7387,-0.0143,0.2747,-0.3079,-0.0484,3896.4473,52.3027,92.6029,93.5129,0.0333,409848.4375,0.0196
8980,4679.5,23.5748,5.3689,18.0042,0.9031,2.6247,1.5235,67.6426,80.6516,0.0544,40.365,18.4778,8.6403,2376.801,1346.4161,2.7449,-0.002,3.3091,-0.0009,-0.0576,0.1872,-0.0204,3932.1389,52.3014,92.2712,92.6949,0.0332,409809.2188,0.0355
8981,4680.0,24.0151,5.0403,18.0025,0.9265,2.6737,1.4303,66.6885,83.2056,0.0629,43.229,22.9762,8.6257,2376.5977,1346.2953,2.7239,-0.0001,3.1741,-0.0003,-0.3585,0.0444,-0.0081,3914.543,52.2133,92.2978,92.2176,0.0326,409770.0,0.0442
8982,4680.5,19.3397,6.5194,19.5607,0.9321,2.1532,1.85,99.5129,112.8765,0.0617,40.6037,60.9545,8.6352,2376.3945,1346.1748,2.753,0.006,3.2847,0.0026,-0.4523,-0.2326,-0.0251,3885.7964,52.2133,92.2978,92.2176,0.0326,409770.0,0.0391
8983,4681.0,17.146,4.4495,16.5951,0.8681,1.9089,1.2626,148.1876,157.826,0.0515,35.7706,77.5144,8.6358,2376.1914,1346.054,2.7883,0.0087,3.3989,-0.0065,-0.2943,0.0233,-0.0458,3870.283,52.0311,92.7069,92.4174,0.0313,409730.8438,0.0276
8984,4681.5,12.9822,3.3413,15.2742,0.8529,1.4454,0.9482,265.2831,283.1476,0.0383,30.5161,150.4569,8.6493,2375.9878,1345.9329,2.8121,0.0101,3.4789,-0.0155,0.0514,0.3361,-0.0597,3882.3228,51.7698,93.4638,93.1689,0.0295,409691.8125,0.0158
8985,4682.0,8.4555,3.2935,14.417,0.795,0.9414,0.9346,450.3427,516.6171,0.0187,22.834,298.0167,8.7609,2375.783,1345.8105,2.8669,0.0066,3.8624,-0.0133,0.3399,0.2549,-0.0918,3934.4666,51.7698,93.4638,93.1689,0.0295,409691.8125,0.0
8986,4682.5,2.5715,3.8361,15.0,0.7979,0.2863,1.0886,725.566,848.7535,-0.0009,17.091,635.1771,8.857,2375.573,1345.6833,2.9381,-0.0055,4.5222,-0.0067,0.3535,0.0201,-0.1334,3883.2129,51.4628,94.4537,94.0156,0.0273,409653.0,0.0
8987,4683.0,0.3084,1.0009,11.8293,0.774,0.0343,0.284,1049.2198,1413.3762,-0.0094,12.642,522.1939,8.9251,2375.3579,1345.5508,2.9589,-0.0125,4.9804,0.0005,0.2399,-0.2942,-0.1455,3839.1599,51.2152,95.7256,95.0151,0.0256,409614.4063,0.0
8988,4683.5,6.5097,0.2689,2.9555,0.192,0.7247,0.0763,1517.9868,2267.1738,-0.012,9.241,514.5597,8.9767,2375.1404,1345.4156,2.96,-0.0041,5.099,0.0022,0.2682,-0.2064,-0.1462,3835.7852,51.2152,95.7256,95.0151,0.0256,409614.4063,0.0
8989,4684.0,10.438,0.214,0.5429,0.0235,1.1621,0.0607,1676.6464,2340.7437,-0.0124,9.0172,493.6527,8.9791,2374.9204,1345.2783,2.9784,0.0089,5.1193,-0.0041,0.2621,0.4196,-0.157,3903.4053,51.183,97.5147,96.7465,0.0253,409576.0,0.0
8990,4684.5,10.7931,0.2258,1.3228,0.0784,1.2016,0.0641,1150.415,1509.6736,-0.0094,10.1435,566.5784,8.9811,2374.7021,1345.1423,2.9874,0.0189,5.1622,-0.0114,0.0099,0.7588,-0.1622,3910.5217,51.5325,100.067,99.9373,0.0278,409537.625,0.0
8991,4685.0,8.6762,2.4252,5.6686,0.2318,0.966,0.6882,714.0429,889.3385,-0.0049,11.2622,319.7416,9.0847,2374.4805,1345.0029,2.9826,0.0222,5.1449,-0.0088,-0.2264,0.4831,-0.1594,3899.4688,51.5325,100.067,99.9373,0.0278,409537.625,0.0
8992,4685.5,10.8285,3.3156,10.3722,0.5044,1.2056,0.9409,390.7334,441.4356,0.0012,16.3414,105.9943,9.1447,2374.2542,1344.8593,2.9627,0.0205,4.9831,-0.0021,-0.251,0.1067,-0.1478,3883.9922,52.9335,104.3795,105.5884,0.0377,409498.9688,0.0
8993,4686.0,13.3809,4.0127,16.1179,0.8652,1.4897,1.1387,183.8252,165.1249,0.0082,32.9513,40.7915,9.1396,2374.0264,1344.714,2.9081,0.0124,4.7283,-0.0017,-0.271,-0.1643,-0.1158,3876.7664,52.9335,104.3795,105.5884,0.0377,409472.5,0.0
8994,4686.5,18.1206,4.4277,21.01,1.1852,2.0174,1.2564,88.8481,76.6144,0.0321,50.9932,17.0161,9.2096,2373.7981,1344.5682,2.8109,0.0007,4.453,-0.0014,-0.3929,-0.3224,-0.059,3924.6821,65.436,112.8319,113.9565,0.1261,409432.8125,0.0117
8995,4687.0,23.4411,7.1333,25.4079,1.3062,2.6098,2.0242,42.8782,46.5983,0.0885,59.2423,10.8803,9.352,2373.5654,1344.4181,2.7164,0.0085,4.2071,-0.0007,-0.3494,-0.1359,-0.0038,3895.6917,65.436,112.8319,113.9565,0.1261,409432.8125,0.0618
8996,4687.5,32.9475,7.2348,25.0774,1.2753,3.6682,2.053,29.0086,36.338,0.1115,63.1579,5.6435,9.4897,2373.3247,1344.2596,2.6617,0.0267,4.0904,-0.0107,-0.0329,-0.0203,0.0282,3867.2974,68.4624,122.5206,124.4983,0.1475,409383.75,0.0854
8997,4688.0,34.3168,10.7499,29.0639,1.309,3.8206,3.0505,25.5517,33.2155,0.1049,66.0443,4.6458,9.5004,2373.0791,1344.0966,2.6283,0.0386,4.0415,-0.0271,0.2467,-0.1885,0.0478,3880.5686,69.1916,126.754,126.6933,0.1527,409332.4063,0.0876
8998,4688.5,27.0393,17.4054,38.8887,1.5355,3.0104,4.9391,25.8187,33.2961,0.1078,70.5343,6.8671,9.558,2372.8325,1343.9324,2.5973,0.0423,3.8893,-0.0327,0.133,-0.1514,0.0659,3956.2681,69.1916,126.754,126.6933,0.1527,409332.4063,0.0956
8999,4689.0,22.1459,17.015,40.9184,1.7085,2.4656,4.8283,27.1931,35.2391,0.1092,71.6605,7.9422,9.5742,2372.5835,1343.7656,2.5902,0.0279,3.7111,-0.0193,-0.1728,-0.1329,0.07,3931.8591,68.7375,126.9628,127.0247,0.1495,409280.5,0.0979
9000,4689.5,23.146,14.0896,35.8109,1.5525,2.5769,3.9982,28.01,37.422,0.1133,64.7689,10.4696,9.5354,2372.3337,1343.5985,2.6281,0.0087,3.6996,-0.0059,-0.1302,-0.2432,0.0479,3855.2576,66.9362,124.6105,125.9409,0.1367,409228.9375,0.0927
9001,4690.0,28.2958,11.6036,25.9064,1.0223,3.1503,3.2927,29.2479,41.0465,0.1124,54.8987,11.0279,9.5509,2372.0857,1343.433,2.6856,0.0015,3.9125,-0.0052,0.1303,0.0172,0.0143,3862.6431,66.9362,124.6105,125.9409,0.1367,409228.9375,0.0817
9002,4690.5,29.5777,13.1103,21.7596,0.6182,3.293,3.7203,29.9798,44.1158,0.1056,46.3442,9.1641,9.5283,2371.8374,1343.2671,2.7288,-0.0002,4.1507,-0.0008,0.2114,0.1929,-0.011,3915.6638,63.7661,119.6062,121.9172,0.1143,409178.75,0.0705
9003,4691.0,22.7261,15.4675,24.1762,0.6224,2.5302,4.3892,33.2146,50.6829,0.0949,43.2234,9.6879,9.5535,2371.5891,1343.1014,2.7199,0.0024,4.143,0.013,0.101,-0.0618,-0.0058,3994.4587,63.6281,118.7092,120.6289,0.1134,409130.9375,0.0653
9004,4691.5,8.2955,19.9774,32.6255,0.904,0.9236,5.669,37.8561,63.7644,0.0904,45.4355,20.4951,9.5665,2371.3396,1342.9346,2.6889,0.0151,4.0502,0.0383,-0.0773,-0.1999,0.0123,3942.936,63.6281,118.7092,120.6289,0.1134,409130.9375,0.0675
9005,4692.0,5.7029,17.4676,29.0545,0.8282,0.6349,4.9568,40.1643,81.3821,0.0859,40.9542,36.4143,9.5369,2371.0903,1342.7679,2.7439,0.0246,4.2689,0.0747,-0.103,-0.1978,-0.0198,3849.2385,64.3017,118.5412,120.3653,0.1181,409083.2188,0.0559
9006,4692.5,8.6072,14.946,24.5897,0.6893,0.9583,4.2412,38.1644,96.9275,0.0698,37.1877,11.6683,9.5296,2370.8425,1342.6025,2.8376,0.018,4.6418,0.0761,-0.0223,-0.1861,-0.0746,3898.9451,65.9034,119.0684,120.9674,0.1294,409035.0,0.0335
9007,4693.0,17.607,10.7256,19.4562,0.624,1.9603,3.0436,32.5238,100.9164,0.0659,47.085,5.6813,9.6549,2370.5945,1342.437,2.8115,0.0112,4.5822,0.0334,-0.0743,0.2017,-0.0593,3955.9265,65.9034,119.0684,120.9674,0.1294,409035.0,0.0341
9008,4693.5,22.4069,8.9014,21.0654,0.8694,2.4946,2.5259,29.0257,99.2701,0.1099,54.4316,4.2338,9.7504,2370.3386,1342.2637,2.6861,0.0217,4.1242,0.0274,-0.0565,0.3523,0.014,3941.9851,68.3308,120.5195,121.7898,0.1466,408985.5625,0.0801
9009,4694.0,25.4766,7.903,22.4378,1.0389,2.8364,2.2426,32.7254,106.2793,0.1094,52.925,4.263,9.8029,2370.0784,1342.0858,2.6022,0.0412,3.911,0.0744,0.0541,-0.3598,0.063,3861.7173,70.2983,121.2276,121.8027,0.1605,408934.3125,0.0956
9010,4694.5,25.3477,7.6238,23.012,1.0999,2.8221,2.1634,43.9969,127.776,0.1045,53.1263,4.0656,9.8775,2369.8152,1341.9053,2.5876,0.0604,4.0629,0.1352,-0.0595,-0.7872,0.0716,3873.5498,70.2983,121.2276,121.8027,0.1605,408934.3125,0.0956
9011,4695.0,24.1516,7.9205,22.8714,1.0686,2.6889,2.2476,65.9746,172.9951,0.1029,55.2744,1.6736,9.9849,2369.5479,1341.7203,2.5531,0.0861,4.0632,0.1909,-0.3158,-0.5193,0.0918,3923.366,71.1388,117.2855,120.3523,0.1665,408881.5938,0.1022
9012,4695.5,22.576,7.8623,23.1704,1.0941,2.5135,2.2311,97.4963,246.5138,0.0921,54.0736,0.1,10.1104,2369.271,1341.526,2.4454,0.1084,3.774,0.2003,-0.4606,-0.4378,0.1547,3949.3218,71.0946,113.9604,118.0607,0.1662,408828.25,0.123
9013,4696.0,19.3253,10.36,27.6652,1.2369,2.1516,2.9398,123.6841,307.0499,0.0802,47.3983,0.1,10.3594,2368.9897,1341.3274,2.3429,0.1156,3.5265,0.1532,-0.3529,-0.5322,0.2147,3893.4851,71.0946,113.9604,118.0607,0.1662,408828.25,0.1476
9014,4696.5,24.5921,9.4085,24.5811,1.0845,2.7379,2.6698,112.5019,266.5031,0.0791,41.9387,0.6757,10.1436,2368.7004,1341.1205,2.3261,0.1203,3.4626,0.0945,-0.1573,-0.4635,0.2245,3853.844,70.5358,112.8979,116.5602,0.1622,408774.9375,0.1527
9015,4697.0,26.3355,8.9959,24.9596,1.141,2.932,2.5528,79.7027,167.5384,0.0993,44.0569,0.2756,9.8524,2368.425,1340.9277,2.3606,0.121,3.4951,0.0515,-0.107,-0.5511,0.2043,3937.6355,69.9866,113.0591,116.3412,0.1583,408722.0313,0.1528
9016,4697.5,27.4935,8.5285,25.0312,1.1795,3.061,2.4201,45.8551,97.9987,0.1477,50.9485,0.1,10.065,2368.1572,1340.7423,2.3706,0.1046,3.452,0.0179,-0.0999,-0.5787,0.1985,3941.4734,69.9866,113.0591,116.3412,0.1583,408722.0313,0.1765
9017,4698.0,22.1581,8.5718,27.1169,1.3255,2.4669,2.4324,26.0196,66.0983,0.1528,52.1605,0.1,10.3889,2367.8767,1340.5442,2.3103,0.083,3.3463,-0.03,-0.1247,-0.6332,0.2337,3897.592,93.4453,174.3358,175.5033,0.3242,408669.5313,0.1984
9018,4698.5,22.7693,5.7242,20.9555,1.0887,2.535,1.6244,16.549,54.2041,0.1695,41.0474,0.1,11.2192,2367.5728,1340.3228,2.1185,0.0668,3.3044,-0.0707,-0.1673,-0.5595,0.3459,3830.9106,62.0025,117.4369,129.6283,0.1019,408599.4375,0.2787
9019,4699.0,30.5773,0.676,10.6251,0.7111,3.4043,0.1918,12.5374,51.1724,0.2972,30.8518,0.1,13.2014,2367.2048,1340.0374,1.7919,0.0505,3.1964,-0.0561,-0.1213,0.424,0.5369,3885.2478,62.0025,117.4369,129.6283,0.1019,408599.4375,0.4774
9020,4699.5,31.3381,0.3714,8.6421,0.5911,3.489,0.1054,12.2453,59.6548,0.4665,28.5322,0.1,12.4932,2366.7136,1339.6284,1.6354,0.0398,3.05,-0.0247,-0.1129,0.9184,0.6284,3932.4565,39.7196,154.6222,133.082,-0.0557,408552.9375,0.5973
9021,4700.0,27.6164,0.3499,10.3308,0.7134,3.0746,0.0993,28.8746,89.6749,0.4259,29.3936,0.1,11.1015,2366.3281,1339.3253,1.7702,0.0376,3.0219,-0.018,-0.0795,0.4066,0.5496,3900.1387,39.7196,154.6222,133.082,-0.0557,408529.125,0.5225
9022,4700.5,27.3868,0.3693,13.5888,0.9449,3.0491,0.1048,53.0562,158.9475,0.4202,31.9892,0.1,11.08,2365.9929,1339.0724,1.9232,0.0472,3.05,-0.0235,0.068,-0.0134,0.4601,3859.425,40.6725,152.4928,131.4423,-0.049,408493.4375,0.4539
9065,4722.0,25.4508,0.4224,7.972,0.5396,2.8335,0.1199,24.5822,62.3657,0.5464,20.052,0.1,19.7751,2324.9336,1301.5596,1.1435,-0.0217,4.5474,-0.0004,-0.3811,1.1371,0.9161,3890.146,179.8981,76.9153,330.1195,0.9356,405823.1563,0.8787
9072,4725.5,23.9418,0.3322,18.1078,1.2705,2.6655,0.0943,73.3676,192.3616,0.1396,44.579,4.4985,9.7913,2317.4153,1294.6184,2.3701,0.0387,5.3657,0.0013,0.1161,0.0426,0.1987,4062.261,39.1797,337.9679,95.3368,-0.0595,405390.2188,0.1723
9073,4726.0,25.3693,0.3556,16.9464,1.1858,2.8245,0.1009,112.8203,252.2217,0.1438,48.3157,2.6897,9.6373,2317.1548,1294.4403,2.5152,0.0809,5.211,-0.0028,-0.1357,-0.0593,0.1139,4216.853,39.1797,337.9679,95.3368,-0.0595,405390.2188,0.1352
9074,4726.5,27.0381,0.3476,13.2518,0.9223,3.0103,0.0986,177.5821,384.4414,0.1308,45.1235,1.5378,9.4584,2316.9041,1294.2721,2.5038,0.105,4.93,0.0071,-0.0932,-0.0223,0.1206,4065.0278,40.4945,80.3863,89.0405,-0.0503,405354.5313,0.1304
9075,4727.0,26.9272,0.3413,11.3293,0.7854,2.9979,0.0968,279.9864,638.6069,0.0781,40.2755,0.8695,9.6479,2316.658,1294.1088,2.4056,0.1289,4.6434,-0.0058,0.2271,0.4276,0.178,3981.0542,41.6134,84.3909,89.0312,-0.0423,405318.8438,0.1262
9076,4727.5,28.9747,0.3375,8.1203,0.5563,3.2259,0.0958,462.4231,1138.1278,0.0542,35.6513,2.6636,9.6915,2316.4031,1293.9364,2.3681,0.169,4.6021,-0.0793,0.4684,0.5473,0.1999,4088.0837,41.6134,84.3909,89.0312,-0.0423,405318.8438,0.1236
9077,4728.0,23.0354,1.9438,9.2205,0.5201,2.5646,0.5516,420.4066,793.6291,0.0562,34.1745,5.4254,9.5982,2316.1477,1293.7637,2.448,0.1933,4.6239,-0.1832,0.5001,0.2994,0.1532,4004.731,43.5615,87.8634,91.8629,-0.0286,405283.1563,0.1001
9078,4728.5,20.7605,4.6632,13.1214,0.6045,2.3113,1.3233,223.7521,382.3587,0.0586,35.4201,22.3053,9.1715,2315.8975,1293.5959,2.6281,0.1629,4.3582,-0.2444,0.2363,0.1916,0.0479,3933.6382,47.2553,90.6346,96.4203,-0.0024,405247.4688,0.0583
9079,4729.0,21.918,7.2999,16.8781,0.6846,2.4402,2.0715,122.2605,230.4465,0.0584,38.1275,25.3145,8.9827,2315.6711,1293.4523,2.7602,0.0898,3.9896,-0.1961,-0.1029,-0.2497,-0.0294,3881.5313,47.2553,90.6346,96.4203,-0.0024,405247.4688,0.0359
9080,4729.5,27.2345,11.6226,20.0808,0.6045,3.0321,3.2981,72.5376,164.7242,0.0604,43.5721,16.0679,8.963,2315.4519,1293.3157,2.7719,0.0332,3.8491,-0.0692,-0.1651,-0.4557,-0.0362,3928.4473,49.4747,92.3863,99.7094,0.0133,405211.7813,0.0356
9081,4730.0,31.7122,13.4858,21.513,0.5737,3.5306,3.8269,57.9029,138.7687,0.0585,50.5979,13.3013,8.9632,2315.2327,1293.1792,2.7266,0.0132,3.7875,0.0177,-0.1485,-0.379,-0.0097,3947.0427,51.0519,93.8575,101.2429,0.0244,405174.6875,0.0409
9082,4730.5,38.6268,10.8446,17.4012,0.4686,4.3005,3.0773,54.2733,126.9372,0.0597,52.2052,12.0131,9.0051,2315.0137,1293.0428,2.6713,0.0133,3.6853,-0.0097,-0.1344,-0.4193,0.0226,3965.2241,51.0519,93.8575,101.2429,0.0244,405174.6875,0.0509
9083,4731.0,37.9625,11.0901,18.657,0.5408,4.2265,3.147,52.4555,119.3309,0.0691,50.8254,11.8848,9.087,2314.7913,1292.903,2.6454,0.0229,3.5688,-0.1182,0.0916,0.0501,0.0378,3947.8223,52.9799,95.8921,102.4165,0.038,405136.4063,0.0617
9084,4731.5,30.757,13.3782,26.0092,0.9028,3.4243,3.7963,52.719,117.105,0.0754,53.3315,14.0714,9.126,2314.5657,1292.7599,2.6529,0.0304,3.4618,-0.1884,0.2589,0.4476,0.0334,3945.3245,55.1412,98.4364,103.9162,0.0533,405096.6563,0.0644
9085,4732.0,27.0262,13.3686,31.3093,1.2823,3.0089,3.7936,58.0767,123.0391,0.0811,57.2285,15.1121,9.0892,2314.3391,1292.616,2.6506,0.0182,3.4251,-0.1118,-0.0568,0.1684,0.0347,3997.4932,55.1412,98.4364,103.9162,0.0533,405096.6563,0.0685
9086,4732.5,24.3407,11.5532,34.0288,1.6064,2.7099,3.2784,68.9409,134.1193,0.0766,59.3541,7.2739,9.0826,2314.1138,1292.4731,2.6224,0.0018,3.3739,0.0039,-0.5093,-0.3534,0.0512,3988.8406,57.2711,101.0111,106.114,0.0684,405055.3125,0.071
9087,4733.0,28.2822,8.7446,31.1415,1.6008,3.1488,2.4814,76.1988,137.9252,0.0627,57.8848,3.6872,9.1375,2313.8887,1292.3307,2.5905,0.0221,3.3395,-0.0231,-0.4512,-0.4244,0.0699,3961.885,59.5512,104.5624,109.136,0.0845,405012.3438,0.0687
9088,4733.5,33.2244,6.2133,26.4341,1.4453,3.699,1.7631,78.3883,132.3935,0.0565,54.3495,4.2663,9.3631,2313.6582,1292.1825,2.5666,0.0601,3.5068,-0.1066,0.046,-0.0927,0.0839,3924.2429,59.5512,104.5624,109.136,0.0845,405012.3438,0.0699
9089,4734.0,34.8275,3.4506,25.1627,1.5519,3.8775,0.9792,68.6536,110.2803,0.0597,53.3501,6.1357,9.3626,2313.4187,1292.0256,2.5481,0.0644,3.7223,-0.1063,0.3692,-0.0785,0.0947,3951.5757,62.1988,114.0242,112.5528,0.1032,404967.6875,0.0762
9090,4734.5,35.1312,4.3019,26.7832,1.6068,3.9113,1.2207,52.6097,80.5458,0.0684,54.618,6.0384,9.3817,2313.1794,1291.8689,2.5402,0.0455,3.7135,-0.0658,0.2148,-0.2331,0.0993,3976.1428,64.3183,117.0639,115.3949,0.1182,404921.0313,0.0837
9091,4735.0,35.261,7.8679,30.237,1.5988,3.9257,2.2327,38.3909,57.554,0.0781,57.2956,5.8262,9.4811,2312.938,1291.7101,2.5534,0.0406,3.5141,-0.067,-0.0817,-0.2268,0.0916,3945.6292,64.3183,117.0639,115.3949,0.1182,404921.0313,0.0868
9092,4735.5,36.8908,11.6156,32.8404,1.517,4.1072,3.2961,28.3991,43.6512,0.0946,62.7626,5.6161,9.5577,2312.6909,1291.5454,2.569,0.0409,3.3392,-0.0709,-0.1018,-0.0512,0.0825,3928.0332,65.2194,118.2287,116.7546,0.1246,404872.7813,0.0936
9093,4736.0,38.2913,11.9557,34.4809,1.61,4.2631,3.3926,22.0208,35.6524,0.1152,68.7488,4.5179,9.555,2312.4419,1291.379,2.569,0.0354,3.2583,-0.0487,0.1403,-0.0403,0.0824,3941.3521,64.6857,117.8203,116.3117,0.1208,404840.1563,0.1061
9094,4736.5,38.3987,11.8164,35.9146,1.7224,4.2751,3.3531,20.406,34.1525,0.1261,70.3549,3.7836,9.5807,2312.1924,1291.2119,2.556,0.031,3.2271,-0.0378,0.2815,-0.0794,0.09,3970.4282,62.6677,115.6916,114.3955,0.1066,404791.6563,0.1155
9095,4737.0,34.0262,10.7109,38.2558,1.9688,3.7883,3.0394,23.1898,37.8393,0.1223,66.6686,4.6948,9.6511,2311.9407,1291.043,2.5323,0.033,3.2795,-0.0461,0.123,0.2857,0.1039,3942.5945,62.6677,115.6916,114.3955,0.1066,404791.6563,0.1186
9096,4737.5,24.0174,8.6454,39.9004,2.2339,2.6739,2.4533,36.6913,54.9182,0.1118,59.1295,9.4481,9.6805,2311.6863,1290.8711,2.5124,0.0442,3.4248,-0.0672,-0.11,0.3892,0.1155,3914.6643,60.3331,112.3123,112.0551,0.0901,404744.6563,0.1172
9097,4738.0,18.482,4.5309,34.8043,2.1638,2.0577,1.2857,57.3522,81.6689,0.0849,47.8309,29.3848,9.56,2311.4316,1290.6989,2.5399,0.0521,3.6559,-0.0847,-0.0921,0.2535,0.0995,3953.3311,59.0272,109.9091,110.6822,0.0808,404699.4063,0.0942
